smiles,m,sigma,epsilon_k,boiling_point_K,sa_score,hfo_distance,n_fluorine,backbone,H_Pa,H_ratio
C=C[C@@H](F)[C@H](F)C(F)(F)F,4.037816000000001,3.3169608999999993,181.93531039999993,304.4817756492792,4.349898796287354,0.4496927924803318,5,acyclic_C5,,
C=C[C@@H](F)[C@@H](F)C(F)(F)F,4.037816000000001,3.3169608999999993,181.93531039999993,304.4817756492792,4.349898796287354,0.4496927924803318,5,acyclic_C5,,
C=C[C@H](F)[C@H](F)C(F)(F)F,4.037816000000001,3.3169608999999993,181.93531039999993,304.4817756492792,4.349898796287354,0.4496927924803318,5,acyclic_C5,,
C=C[C@H](F)[C@@H](F)C(F)(F)F,4.037816000000001,3.3169608999999993,181.93531039999993,304.4817756492792,4.349898796287354,0.4496927924803318,5,acyclic_C5,,
C=C(C(F)F)C(F)(F)CF,4.024439699999999,3.3494541000000004,192.87908170000006,321.38600298231717,3.960665520521667,0.4510763918489501,5,acyclic_C5,,
C/C(=C(\F)C(F)(F)F)C(F)F,4.042533099999999,3.3360288999999996,184.37300129999997,308.87486683357525,3.5042370226877626,0.45173005563601637,6,acyclic_C5,,
C/C(=C(/F)C(F)(F)F)C(F)F,4.042533099999999,3.3360288999999996,184.37300129999997,308.87486683357525,3.5042370226877626,0.45173005563601637,6,acyclic_C5,,
CC(=C(F)F)[C@H](F)C(F)(F)F,4.0480977000000005,3.3796790999999997,184.58965339999997,310.5108842446232,4.041802223784636,0.4530433052737237,6,acyclic_C5,,
CC(=C(F)F)[C@@H](F)C(F)(F)F,4.0480977000000005,3.3796790999999997,184.58965339999997,310.5108842446232,4.041802223784636,0.4530433052737237,6,acyclic_C5,,
C/C=C(\F)C(F)(F)C(F)F,4.043782299999999,3.344476199999999,187.0616708,313.24516877521654,3.6870309051370516,0.4533575518899691,5,acyclic_C5,,
C/C=C(/F)C(F)(F)C(F)F,4.043782299999999,3.344476199999999,187.0616708,313.24516877521654,3.6870309051370516,0.4533575518899691,5,acyclic_C5,,
C=C(F)[C@](F)(CF)C(F)(F)F,4.047910000000001,3.2962228,185.00969630000003,309.0973077823742,4.149338910175167,0.4549220893663961,6,acyclic_C5,,
C=C(F)[C@@](F)(CF)C(F)(F)F,4.047910000000001,3.2962228,185.00969630000003,309.0973077823742,4.149338910175167,0.4549220893663961,6,acyclic_C5,,
CC(F)=C(C(F)F)C(F)F,4.053513299999999,3.3681037999999996,185.6198393,312.0410925175157,4.053653982060128,0.45561757464411895,5,acyclic_C5,,
C[C@@H](F)C(=C(F)F)C(F)F,4.049318399999999,3.3805774999999993,188.5596437,316.67490904277525,4.449707052979487,0.45569838454802397,5,acyclic_C5,,
C[C@H](F)C(=C(F)F)C(F)F,4.049318399999999,3.3805774999999993,188.5596437,316.67490904277525,4.449707052979487,0.45569838454802397,5,acyclic_C5,,
C=CC(F)(F)[C@@H](F)C(F)F,4.060778799999999,3.3646701999999995,185.57658350000005,312.201844774466,4.259766668364103,0.4582411003463101,5,acyclic_C5,,
C=CC(F)(F)[C@H](F)C(F)F,4.060778799999999,3.3646701999999995,185.57658350000005,312.201844774466,4.259766668364103,0.4582411003463101,5,acyclic_C5,,
F/C(=C\C(F)F)C(F)(F)F,4.058109699999999,3.246326699999999,179.40377190000004,299.7653849671308,3.6768597512908983,0.4587536179965528,6,acyclic_C4,,
F/C(=C/C(F)F)C(F)(F)F,4.058109699999999,3.246326699999999,179.40377190000004,299.7653849671308,3.6768597512908983,0.4587536179965528,6,acyclic_C4,,
C/C(=C/F)C(F)(F)C(F)F,4.0539002,3.3235407000000006,189.4590927,316.8294963989054,3.772721289752436,0.4590232178829694,5,acyclic_C5,,
C/C(=C\F)C(F)(F)C(F)F,4.0539002,3.3235407000000006,189.4590927,316.8294963989054,3.772721289752436,0.4590232178829694,5,acyclic_C5,,
FCC(F)(F)C(F)=C(F)F,4.056802399999999,3.2310518999999984,183.2988031000001,305.26144838270164,3.9359962897524365,0.4596608770210672,6,acyclic_C4,,
C=C[C@@H](F)C(F)(F)C(F)F,4.065427699999999,3.316126899999999,183.11353230000003,307.432266291103,4.35915897605641,0.4598949846780259,5,acyclic_C5,,
C=C[C@H](F)C(F)(F)C(F)F,4.065427699999999,3.316126899999999,183.11353230000003,307.432266291103,4.35915897605641,0.4598949846780259,5,acyclic_C5,,
CC(=C(F)F)[C@@H](F)C(F)F,4.0683092,3.383113299999999,185.5407334,312.9219888397049,4.303289745287179,0.46064631924626503,5,acyclic_C5,,
CC(=C(F)F)[C@H](F)C(F)F,4.0683092,3.383113299999999,185.5407334,312.9219888397049,4.303289745287179,0.46064631924626503,5,acyclic_C5,,
C/C(F)=C(/F)[C@H](F)C(F)(F)F,4.069247000000001,3.3393678999999996,183.999574,309.52032778263333,4.221056661654458,0.4610398146454191,6,acyclic_C5,,
C/C(F)=C(\F)[C@H](F)C(F)(F)F,4.069247000000001,3.3393678999999996,183.999574,309.52032778263333,4.221056661654458,0.4610398146454191,6,acyclic_C5,,
C/C(F)=C(\F)[C@@H](F)C(F)(F)F,4.069247000000001,3.3393678999999996,183.999574,309.52032778263333,4.221056661654458,0.4610398146454191,6,acyclic_C5,,
C/C(F)=C(/F)[C@@H](F)C(F)(F)F,4.069247000000001,3.3393678999999996,183.999574,309.52032778263333,4.221056661654458,0.4610398146454191,6,acyclic_C5,,
CC(F)(F)CC(F)=C(F)F,4.0696227999999985,3.397640800000001,189.18670730000002,318.936323099479,3.6474597512908984,0.4631632943357297,5,acyclic_C5,,
C=C([C@H](F)C(F)F)C(F)(F)F,4.073612900000001,3.3042860999999983,183.8873827,308.6719569388984,4.068855478222506,0.4633839320903589,6,acyclic_C5,,
C=C([C@@H](F)C(F)F)C(F)(F)F,4.073612900000001,3.3042860999999983,183.8873827,308.6719569388984,4.068855478222506,0.4633839320903589,6,acyclic_C5,,
CC(F)(F)/C=C(/F)C(F)(F)F,4.081136,3.419279299999999,182.24575969999998,309.26443523815686,3.529857732746934,0.46367576546701134,6,acyclic_C5,,
CC(F)(F)/C=C(\F)C(F)(F)F,4.081136,3.419279299999999,182.24575969999998,309.26443523815686,3.529857732746934,0.46367576546701134,6,acyclic_C5,,
C=C(F)[C@@H](CF)C(F)(F)F,4.069570700000001,3.270089199999997,186.86869590000006,312.2104977766378,4.264860899133334,0.46436854133018785,5,acyclic_C5,,
C=C(F)[C@H](CF)C(F)(F)F,4.069570700000001,3.270089199999997,186.86869590000006,312.2104977766378,4.264860899133334,0.46436854133018785,5,acyclic_C5,,
C=C(C(F)F)[C@H](F)C(F)(F)F,4.077030200000001,3.301181899999999,183.5591282,308.2370555843826,4.150627667571618,0.4645676511883172,6,acyclic_C5,,
C=C(C(F)F)[C@@H](F)C(F)(F)F,4.077030200000001,3.301181899999999,183.5591282,308.2370555843826,4.150627667571618,0.4645676511883172,6,acyclic_C5,,
C=C(F)[C@@H](F)CC(F)(F)F,4.0756446,3.288576899999998,185.51484240000002,310.86308568832976,4.102139745287179,0.46523791063082537,5,acyclic_C5,,
C=C(F)[C@H](F)CC(F)(F)F,4.0756446,3.288576899999998,185.51484240000002,310.86308568832976,4.102139745287179,0.46523791063082537,5,acyclic_C5,,
C=C(C(F)F)[C@@H](F)C(F)F,4.082158300000001,3.3777266999999993,186.25567310000002,314.482223372181,4.42118397605641,0.46601729015201454,5,acyclic_C5,,
C=C(C(F)F)[C@H](F)C(F)F,4.082158300000001,3.3777266999999993,186.25567310000002,314.482223372181,4.42118397605641,0.46601729015201454,5,acyclic_C5,,
CC(F)=C(C(F)(F)F)C(F)(F)F,4.095268999999999,3.475003099999999,182.171281,311.08775375832937,3.3072937592100367,0.46866780830397725,7,acyclic_C5,,
C/C(F)=C/C(F)(F)C(F)F,4.0819014,3.306302,188.70901690000002,316.4588230452788,3.916969366675514,0.46882809874547615,5,acyclic_C5,,
C/C(F)=C\C(F)(F)C(F)F,4.0819014,3.306302,188.70901690000002,316.4588230452788,3.916969366675514,0.46882809874547615,5,acyclic_C5,,
FC(F)=C(C(F)(F)F)C(F)(F)F,4.088788699999999,3.3492952000000007,170.37851590000008,289.55173315212147,3.277457311404029,0.4689630107835123,8,acyclic_C4,,
C[C@H](F)C(F)(F)C=C(F)F,4.088250700000001,3.3466343999999992,188.04396960000003,316.7281698441166,4.384901283748719,0.4697328294686718,5,acyclic_C5,,
C[C@@H](F)C(F)(F)C=C(F)F,4.088250700000001,3.3466343999999992,188.04396960000003,316.7281698441166,4.384901283748719,0.4697328294686718,5,acyclic_C5,,
F/C=C(\F)C(F)(F)C(F)F,4.0933386999999986,3.256990499999999,180.07279730000005,302.51855122444937,3.8752809051370516,0.47095533039753823,6,acyclic_C4,,
F/C=C(/F)C(F)(F)C(F)F,4.0933386999999986,3.256990499999999,180.07279730000005,302.51855122444937,3.8752809051370516,0.47095533039753823,6,acyclic_C4,,
C=C(CF)C(F)(F)C(F)F,4.0859480999999995,3.2850332999999994,191.2589111000001,320.0,3.788436674367821,0.4728146025684911,5,acyclic_C5,,
C/C(F)=C(/F)[C@H](F)C(F)F,4.0997927999999995,3.3564728999999986,186.64001340000002,315.3031373377527,4.497482052979488,0.47283028434867674,5,acyclic_C5,,
C/C(F)=C(/F)[C@@H](F)C(F)F,4.0997927999999995,3.3564728999999986,186.64001340000002,315.3031373377527,4.497482052979488,0.47283028434867674,5,acyclic_C5,,
C/C(F)=C(\F)[C@H](F)C(F)F,4.0997927999999995,3.3564728999999986,186.64001340000002,315.3031373377527,4.497482052979488,0.47283028434867674,5,acyclic_C5,,
C/C(F)=C(\F)[C@@H](F)C(F)F,4.0997927999999995,3.3564728999999986,186.64001340000002,315.3031373377527,4.497482052979488,0.47283028434867674,5,acyclic_C5,,
CCC(F)(F)C(F)=C(F)F,4.095762299999999,3.408659099999998,190.02376330000004,321.6515551322519,3.598496289752436,0.4729761239288928,5,acyclic_C5,,
C[C@@H](C(F)=C(F)F)C(F)F,4.105338,3.413247600000001,185.80659239999994,315.6543330517626,4.361224360671794,0.4737004133904576,5,acyclic_C5,,
C[C@H](C(F)=C(F)F)C(F)F,4.105338,3.413247600000001,185.80659239999994,315.6543330517626,4.361224360671794,0.4737004133904576,5,acyclic_C5,,
F/C(=C(/F)C(F)(F)F)C(F)(F)F,4.102769999999999,3.307763800000002,172.71699750000013,292.7678377871604,2.9865352914686927,0.47378277950813125,8,acyclic_C4,,
F/C(=C(\F)C(F)(F)F)C(F)(F)F,4.102769999999999,3.307763800000002,172.71699750000013,292.7678377871604,2.9865352914686927,0.47378277950813125,8,acyclic_C4,,
C=CC(F)(F)CC(F)(F)F,4.105252199999999,3.3083029999999978,182.41096549999992,307.8312951462719,3.468002058983206,0.4740911782313568,5,acyclic_C5,,
F/C=C(\CCF)C(F)(F)F,4.100437299999999,3.3165387999999996,187.23838260000005,315.2573373382662,3.8078625974447444,0.47421490602680266,5,acyclic_C5,,
F/C=C(/CCF)C(F)(F)F,4.100437299999999,3.3165387999999996,187.23838260000005,315.2573373382662,3.8078625974447444,0.47421490602680266,5,acyclic_C5,,
CC(F)(F)[C@H](F)C=C(F)F,4.104444599999999,3.3687522000000003,187.9983528,317.88189038973906,4.384803206825641,0.47509081509863643,5,acyclic_C5,,
CC(F)(F)[C@@H](F)C=C(F)F,4.104444599999999,3.3687522000000003,187.9983528,317.88189038973906,4.384803206825641,0.47509081509863643,5,acyclic_C5,,
FC(F)=C(F)[C@@H](F)C(F)(F)F,4.108285500000001,3.265410500000001,176.83414140000005,298.3323299840251,4.253797490056824,0.4759882964380947,7,acyclic_C4,,
FC(F)=C(F)[C@H](F)C(F)(F)F,4.108285500000001,3.265410500000001,176.83414140000005,298.3323299840251,4.253797490056824,0.4759882964380947,7,acyclic_C4,,
FC(F)(F)/C=C/CC(F)(F)F,4.116258900000001,3.3918077000000006,182.3775807999999,310.2765100220361,3.1606413619382554,0.4765107083118888,6,acyclic_C5,,
FC(F)(F)/C=C\CC(F)(F)F,4.116258900000001,3.3918077000000006,182.3775807999999,310.2765100220361,3.1606413619382554,0.4765107083118888,6,acyclic_C5,,
FC(F)=CC(F)(F)C(F)F,4.1109203,3.2606098999999995,181.18435640000004,305.01041204894466,3.9908962897524365,0.4772492751895195,6,acyclic_C4,,
C[C@@H](F)C(F)(F)/C(F)=C/F,4.107883999999999,3.3179510999999997,189.52319680000008,319.11945078943495,4.374735899133333,0.478321116679513,5,acyclic_C5,,
C[C@H](F)C(F)(F)/C(F)=C/F,4.107883999999999,3.3179510999999997,189.52319680000008,319.11945078943495,4.374735899133333,0.478321116679513,5,acyclic_C5,,
C[C@@H](F)C(F)(F)/C(F)=C\F,4.107883999999999,3.3179510999999997,189.52319680000008,319.11945078943495,4.374735899133333,0.478321116679513,5,acyclic_C5,,
C[C@H](F)C(F)(F)/C(F)=C\F,4.107883999999999,3.3179510999999997,189.52319680000008,319.11945078943495,4.374735899133333,0.478321116679513,5,acyclic_C5,,
C/C(=C(\F)C(F)F)C(F)F,4.118899199999999,3.3667727000000003,186.56863749999997,316.263961669447,3.8738501359062827,0.47943507408760905,5,acyclic_C5,,
C/C(=C(/F)C(F)F)C(F)F,4.118899199999999,3.3667727000000003,186.56863749999997,316.263961669447,3.8738501359062827,0.47943507408760905,5,acyclic_C5,,
FC/C(F)=C\C(F)(F)F,4.108553499999997,3.1922668999999986,183.46730250000002,306.71953237970325,3.8981531820507307,0.4796969180070457,5,acyclic_C4,,
FC/C(F)=C/C(F)(F)F,4.108553499999997,3.1922668999999986,183.46730250000002,306.71953237970325,3.8981531820507307,0.4796969180070457,5,acyclic_C4,,
F/C(=C(\F)C(F)F)C(F)F,4.1200139999999985,3.2717096999999984,175.83102710000014,297.40759806787804,3.9297813173739415,0.4801014405978087,6,acyclic_C4,,
F/C(=C(/F)C(F)F)C(F)F,4.1200139999999985,3.2717096999999984,175.83102710000014,297.40759806787804,3.9297813173739415,0.4801014405978087,6,acyclic_C4,,
C=C(F)CC(F)(F)C(F)(F)F,4.119879200000001,3.3334450999999996,187.36903889999994,316.71658815420176,3.365860691326816,0.4808245769664062,6,acyclic_C5,,
CC(F)(F)/C(F)=C/C(F)F,4.117479799999999,3.3491361999999993,189.36473330000007,320.10254955679227,3.8339039820601286,0.4809625877279668,5,acyclic_C5,,
CC(F)(F)/C(F)=C\C(F)F,4.117479799999999,3.3491361999999993,189.36473330000007,320.10254955679227,3.8339039820601286,0.4809625877279668,5,acyclic_C5,,
FC(F)=CCCC(F)F,4.113587100000001,3.3047513000000004,190.22485220000007,320.1251863447472,3.43309891023559,0.4811900155315185,4,acyclic_C5,,
C/C(=C(\F)C(F)(F)F)C(F)(F)F,4.129369399999999,3.5061888000000003,183.08553919999997,314.6996114619744,3.236460792177069,0.48133910612301734,7,acyclic_C5,,
C/C(=C(/F)C(F)(F)F)C(F)(F)F,4.129369399999999,3.5061888000000003,183.08553919999997,314.6996114619744,3.236460792177069,0.48133910612301734,7,acyclic_C5,,
FC/C=C\[C@H](F)C(F)(F)F,4.125178699999998,3.2785075999999993,184.9155573,311.786839583119,4.489090591441026,0.482875285770478,5,acyclic_C5,,
FC/C=C/[C@@H](F)C(F)(F)F,4.125178699999998,3.2785075999999993,184.9155573,311.786839583119,4.489090591441026,0.482875285770478,5,acyclic_C5,,
FC/C=C/[C@H](F)C(F)(F)F,4.125178699999998,3.2785075999999993,184.9155573,311.786839583119,4.489090591441026,0.482875285770478,5,acyclic_C5,,
FC/C=C\[C@@H](F)C(F)(F)F,4.125178699999998,3.2785075999999993,184.9155573,311.786839583119,4.489090591441026,0.482875285770478,5,acyclic_C5,,
FC(F)/C=C\CC(F)(F)F,4.129185199999999,3.3087155999999998,184.00274949999996,311.29758411662897,3.3950422897524364,0.483112459638873,5,acyclic_C5,,
FC(F)/C=C/CC(F)(F)F,4.129185199999999,3.3087155999999998,184.00274949999996,311.29758411662897,3.3950422897524364,0.483112459638873,5,acyclic_C5,,
F/C=C\[C@H](F)CC(F)(F)F,4.1385844999999994,3.317558499999998,184.43423769999993,312.5763810397858,4.352805668364102,0.48641171585213866,5,acyclic_C5,,
F/C=C\[C@@H](F)CC(F)(F)F,4.1385844999999994,3.317558499999998,184.43423769999993,312.5763810397858,4.352805668364102,0.48641171585213866,5,acyclic_C5,,
F/C=C/[C@H](F)CC(F)(F)F,4.1385844999999994,3.317558499999998,184.43423769999993,312.5763810397858,4.352805668364102,0.48641171585213866,5,acyclic_C5,,
F/C=C/[C@@H](F)CC(F)(F)F,4.1385844999999994,3.317558499999998,184.43423769999993,312.5763810397858,4.352805668364102,0.48641171585213866,5,acyclic_C5,,
C[C@H](F)/C(F)=C(\F)C(F)F,4.1379127,3.3459973999999995,187.6394942,318.19830311191276,4.4137012837487175,0.4871536045857069,5,acyclic_C5,,
C[C@H](F)/C(F)=C(/F)C(F)F,4.1379127,3.3459973999999995,187.6394942,318.19830311191276,4.4137012837487175,0.4871536045857069,5,acyclic_C5,,
C[C@@H](F)/C(F)=C(\F)C(F)F,4.1379127,3.3459973999999995,187.6394942,318.19830311191276,4.4137012837487175,0.4871536045857069,5,acyclic_C5,,
C[C@@H](F)/C(F)=C(/F)C(F)F,4.1379127,3.3459973999999995,187.6394942,318.19830311191276,4.4137012837487175,0.4871536045857069,5,acyclic_C5,,
CC(F)(F)C(F)(F)/C(F)=C/F,4.1305596000000016,3.3296078999999996,190.92472550000002,322.5706096877393,3.647337022687762,0.48716371712707734,6,acyclic_C5,,
CC(F)(F)C(F)(F)/C(F)=C\F,4.1305596000000016,3.3296078999999996,190.92472550000002,322.5706096877393,3.647337022687762,0.48716371712707734,6,acyclic_C5,,
F/C(=C(/F)C(F)(F)F)C(F)F,4.1404698999999985,3.2567803,176.67000000000007,299.1682984693963,3.6231967860013725,0.4877529557050025,7,acyclic_C4,,
F/C(=C(\F)C(F)(F)F)C(F)F,4.1404698999999985,3.2567803,176.67000000000007,299.1682984693963,3.6231967860013725,0.4877529557050025,7,acyclic_C4,,
FC/C=C(\CF)C(F)(F)F,4.125235699999998,3.1670160999999997,187.79518310000006,313.3894171092381,3.980119828213975,0.48878527119697945,5,acyclic_C5,,
FC/C=C(/CF)C(F)(F)F,4.125235699999998,3.1670160999999997,187.79518310000006,313.3894171092381,3.980119828213975,0.48878527119697945,5,acyclic_C5,,
CC(F)(F)C(F)(F)C=C(F)F,4.151312700000001,3.4370373,186.41595610000002,319.1418854563819,3.7571956025694195,0.4903069310499905,6,acyclic_C5,,
CC(=C(F)F)C(F)(F)C(F)(F)F,4.157443899999999,3.5149466,183.06964359999998,316.06572401259666,3.322915187781464,0.49146687623020785,7,acyclic_C5,,
F/C=C(\CF)CC(F)(F)F,4.1508775999999985,3.304051499999998,185.86825670000005,314.97374777698684,3.780419520521667,0.4917355362260896,5,acyclic_C5,,
F/C=C(/CF)CC(F)(F)F,4.1508775999999985,3.304051499999998,185.86825670000005,314.97374777698684,3.780419520521667,0.4917355362260896,5,acyclic_C5,,
C=C(F)[C@@H](F)CC(F)F,4.1541932999999975,3.3768241,188.94570530000004,321.71307577352405,4.383269539683377,0.4932901698228084,4,acyclic_C5,,
C=C(F)[C@H](F)CC(F)F,4.1541932999999975,3.3768241,188.94570530000004,321.71307577352405,4.383269539683377,0.4932901698228084,4,acyclic_C5,,
C=C(F)C(C(F)F)C(F)F,4.159992099999999,3.371567400000001,186.24356469999998,317.5980464976216,4.067505905137052,0.49385092547618953,5,acyclic_C5,,
C=C(C(F)F)C(F)(F)C(F)F,4.158174000000001,3.3117007999999992,185.26594720000006,314.5388648401491,3.69428080967001,0.4938717903701073,6,acyclic_C5,,
C[C@@H](F)CC(F)=C(F)F,4.155747299999998,3.376262999999999,189.46059390000005,322.57239222189503,4.158238071151908,0.49420226150070407,4,acyclic_C5,,
C[C@H](F)CC(F)=C(F)F,4.155747299999998,3.376262999999999,189.46059390000005,322.57239222189503,4.158238071151908,0.49420226150070407,4,acyclic_C5,,
F/C=C\C(C(F)(F)F)C(F)(F)F,4.166807799999999,3.4530168999999997,182.0045673,313.2869091327435,3.770126176792453,0.4942047133734275,7,acyclic_C5,,
F/C=C/C(C(F)(F)F)C(F)(F)F,4.166807799999999,3.4530168999999997,182.0045673,313.2869091327435,3.770126176792453,0.4942047133734275,7,acyclic_C5,,
C/C=C(/F)C(F)(F)C(F)(F)F,4.1675393000000005,3.3404591999999993,178.19885849999994,304.6395334890021,3.370999744581254,0.4951221427822616,6,acyclic_C5,,
C/C=C(\F)C(F)(F)C(F)(F)F,4.1675393000000005,3.3404591999999993,178.19885849999994,304.6395334890021,3.370999744581254,0.4951221427822616,6,acyclic_C5,,
F/C=C\C[C@@H](F)C(F)(F)F,4.164000299999999,3.319309999999998,185.70715799999994,315.65692944841624,4.36505120682564,0.4959682031358618,5,acyclic_C5,,
F/C=C\C[C@H](F)C(F)(F)F,4.164000299999999,3.319309999999998,185.70715799999994,315.65692944841624,4.36505120682564,0.4959682031358618,5,acyclic_C5,,
F/C=C/C[C@@H](F)C(F)(F)F,4.164000299999999,3.319309999999998,185.70715799999994,315.65692944841624,4.36505120682564,0.4959682031358618,5,acyclic_C5,,
F/C=C/C[C@H](F)C(F)(F)F,4.164000299999999,3.319309999999998,185.70715799999994,315.65692944841624,4.36505120682564,0.4959682031358618,5,acyclic_C5,,
FC/C=C(\F)CC(F)F,4.1418275,3.1942682000000007,192.7108780000001,322.3199893667051,4.219674829968032,0.4970406956727193,4,acyclic_C5,,
FC/C=C(/F)CC(F)F,4.1418275,3.1942682000000007,192.7108780000001,322.3199893667051,4.219674829968032,0.4970406956727193,4,acyclic_C5,,
F/C=C/C(F)(F)CC(F)F,4.174047099999999,3.3815604,187.81936759999996,320.9231683606716,4.168133982060128,0.49958928019650284,5,acyclic_C5,,
F/C=C\C(F)(F)CC(F)F,4.174047099999999,3.3815604,187.81936759999996,320.9231683606716,4.168133982060128,0.49958928019650284,5,acyclic_C5,,
FC[C@@H](F)CC=C(F)F,4.154531100000001,3.2198310000000006,191.9902628000001,322.4302116493429,4.37699662998438,0.49980541782320903,4,acyclic_C5,,
FC[C@H](F)CC=C(F)F,4.154531100000001,3.2198310000000006,191.9902628000001,322.4302116493429,4.37699662998438,0.49980541782320903,4,acyclic_C5,,
FCC(=CC(F)(F)F)CF,4.1743405,3.264899299999998,185.55734480000007,314.4954833711147,4.029683520521667,0.5010439852694957,5,acyclic_C5,,
C=C(F)C(F)(F)CC(F)F,4.1784196,3.3654823999999985,188.14869519999993,321.22027885585214,3.8237039820601284,0.5015551877940904,5,acyclic_C5,,
FC/C=C/C(F)(F)C(F)F,4.170653899999998,3.262600699999999,189.18115160000013,319.8907553749212,4.06009521282936,0.5018361882184119,5,acyclic_C5,,
FC/C=C\C(F)(F)C(F)F,4.170653899999998,3.262600699999999,189.18115160000013,319.8907553749212,4.06009521282936,0.5018361882184119,5,acyclic_C5,,
FCC/C=C(\F)C(F)F,4.158517400000001,3.2040718000000017,192.1603820000001,322.45470177881504,4.012891552376059,0.5019832089115336,4,acyclic_C5,,
FCC/C=C(/F)C(F)F,4.158517400000001,3.2040718000000017,192.1603820000001,322.45470177881504,4.012891552376059,0.5019832089115336,4,acyclic_C5,,
C=CC(F)(F)C(F)(F)C(F)(F)F,4.188561799999999,3.388147400000002,181.47623349999998,311.7813284335049,3.0678690339353114,0.5022298685082542,7,acyclic_C5,,
F/C=C(\CC(F)(F)F)C(F)(F)F,4.1899267999999985,3.4385433000000005,182.0221924,313.9204505922721,3.474749518967519,0.5025054241544782,7,acyclic_C5,,
F/C=C(/CC(F)(F)F)C(F)(F)F,4.1899267999999985,3.4385433000000005,182.0221924,313.9204505922721,3.474749518967519,0.5025054241544782,7,acyclic_C5,,
C=C(F)C(F)(F)CC(F)(F)F,4.1849826,3.3063287999999984,183.30667809999994,312.4797084947643,3.5020961942853948,0.5028354190446767,6,acyclic_C5,,
C=C([C@@H](F)C(F)(F)F)C(F)(F)F,4.189782800000001,3.3573513000000004,180.56911710000003,309.65845096325,3.8467715554041186,0.5029285473853853,7,acyclic_C5,,
C=C([C@H](F)C(F)(F)F)C(F)(F)F,4.189782800000001,3.3573513000000004,180.56911710000003,309.65845096325,3.8467715554041186,0.5029285473853853,7,acyclic_C5,,
C=C(F)[C@@H](C(F)F)C(F)(F)F,4.189173900000001,3.3588199999999997,183.3331392,313.99168968852655,4.248764945678127,0.5032935546513901,6,acyclic_C5,,
C=C(F)[C@H](C(F)F)C(F)(F)F,4.189173900000001,3.3588199999999997,183.3331392,313.99168968852655,4.248764945678127,0.5032935546513901,6,acyclic_C5,,
FC(F)(F)/C=C/C(F)(F)F,4.176568599999999,3.2055381999999986,171.9725632000001,292.090242298356,3.2167046003810604,0.5037085273569183,6,acyclic_C4,,
FC(F)(F)/C=C\C(F)(F)F,4.176568599999999,3.2055381999999986,171.9725632000001,292.090242298356,3.2167046003810604,0.5037085273569183,6,acyclic_C4,,
F/C=C(/CC(F)(F)F)C(F)F,4.1876921,3.3676875,186.80333459999994,319.566684958982,3.8107490542459477,0.5040675257132808,6,acyclic_C5,,
F/C=C(\CC(F)(F)F)C(F)F,4.1876921,3.3676875,186.80333459999994,319.566684958982,3.8107490542459477,0.5040675257132808,6,acyclic_C5,,
FC(F)=CCCC(F)(F)F,4.188133899999998,3.32252,185.69994109999996,316.7425558753739,3.086588751290898,0.504492376688207,5,acyclic_C5,,
FCC/C=C(/F)C(F)(F)F,4.188445499999998,3.2662247000000004,185.5611461,315.12295824985785,3.710130905137052,0.5060159189596612,5,acyclic_C5,,
FCC/C=C(\F)C(F)(F)F,4.188445499999998,3.2662247000000004,185.5611461,315.12295824985785,3.710130905137052,0.5060159189596612,5,acyclic_C5,,
FCC(=C(F)F)C(F)(F)F,4.191550899999999,3.2308669999999977,181.11380420000006,307.47054114483245,3.6966828282139748,0.5069614308690443,6,acyclic_C4,,
CC/C(F)=C\C(F)(F)F,4.199144199999997,3.3773003999999998,184.86713219999993,317.2790278751105,3.5495825526801017,0.5071383036886872,4,acyclic_C5,,
CC/C(F)=C/C(F)(F)F,4.199144199999997,3.3773003999999998,184.86713219999993,317.2790278751105,3.5495825526801017,0.5071383036886872,4,acyclic_C5,,
F/C=C(\CC(F)F)C(F)(F)F,4.201302699999999,3.3648138,187.6067842,321.3283694417461,3.809272131169024,0.5093953214738708,6,acyclic_C5,,
F/C=C(/CC(F)F)C(F)(F)F,4.201302699999999,3.3648138,187.6067842,321.3283694417461,3.809272131169024,0.5093953214738708,6,acyclic_C5,,
F/C=C(\[C@H](F)CF)C(F)(F)F,4.203778099999999,3.3399074999999976,187.36204340000003,320.4209302370689,4.440770073883256,0.5105493385859157,6,acyclic_C5,,
F/C=C(\[C@@H](F)CF)C(F)(F)F,4.203778099999999,3.3399074999999976,187.36204340000003,320.4209302370689,4.440770073883256,0.5105493385859157,6,acyclic_C5,,
F/C=C(/[C@H](F)CF)C(F)(F)F,4.203778099999999,3.3399074999999976,187.36204340000003,320.4209302370689,4.440770073883256,0.5105493385859157,6,acyclic_C5,,
F/C=C(/[C@@H](F)CF)C(F)(F)F,4.203778099999999,3.3399074999999976,187.36204340000003,320.4209302370689,4.440770073883256,0.5105493385859157,6,acyclic_C5,,
CC(=C(F)F)C(F)(F)C(F)F,4.209431200000001,3.3502054000000006,185.57410199999998,318.10613909865685,3.606650632155217,0.5115010974192692,6,acyclic_C5,,
CCC(=C(F)F)C(F)(F)F,4.2148040999999985,3.4095442000000005,185.99309540000002,320.48249714420723,3.3597885974447443,0.5129056957043784,5,acyclic_C5,,
C[C@H](F)/C(F)=C(/F)C(F)(F)F,4.215279499999999,3.3487054999999994,186.1631033,319.247625724127,4.034623525559784,0.5138804677559133,6,acyclic_C5,,
